time,ghi_actual_wh_m2,ghi_forecast_wh_m2,temp_c
2025-01-01 00:00:00+00:00,0.0,-37.120411089426284,20.26
2025-01-01 01:00:00+00:00,0.0,-24.734123679409407,19.19
2025-01-01 02:00:00+00:00,0.0,-1.2563669148054402,18.34
2025-01-01 03:00:00+00:00,0.0,31.24815286158387,17.54
2025-01-01 04:00:00+00:00,0.0,70.39197472063805,16.76
2025-01-01 05:00:00+00:00,0.0,113.35834909413958,15.98
2025-01-01 06:00:00+00:00,16.9,160.8276123909198,15.71
2025-01-01 07:00:00+00:00,184.23,259.7711960374355,18.18
2025-01-01 08:00:00+00:00,412.3,568.1266013347184,21.93
2025-01-01 09:00:00+00:00,628.9,769.038036403916,26.36
2025-01-01 10:00:00+00:00,791.53,857.8289228910228,30.45
2025-01-01 11:00:00+00:00,884.12,856.0433952193586,33.41
2025-01-01 12:00:00+00:00,932.83,791.3979718953051,35.1
2025-01-01 13:00:00+00:00,862.1,723.7180495967152,35.95
2025-01-01 14:00:00+00:00,655.25,510.65827679566587,36.1
2025-01-01 15:00:00+00:00,514.17,225.89959185272676,35.58
2025-01-01 16:00:00+00:00,270.42,196.46426143991556,34.17
2025-01-01 17:00:00+00:00,42.58,-75.75242339742599,28.85
2025-01-01 18:00:00+00:00,0.0,-165.37704458141727,25.73
2025-01-01 19:00:00+00:00,0.0,12.185468405697833,24.62
2025-01-01 20:00:00+00:00,0.0,25.53673335585073,23.48
2025-01-01 21:00:00+00:00,0.0,-7.061940629525395,22.2
2025-01-01 22:00:00+00:00,0.0,-30.00769967827972,20.82
2025-01-01 23:00:00+00:00,0.0,-41.62273671257577,19.49
2025-01-02 00:00:00+00:00,0.0,-41.07602606161774,18.32
2025-01-02 01:00:00+00:00,0.0,-28.42467166892824,17.38
2025-01-02 02:00:00+00:00,0.0,-4.5595093142642895,16.72
2025-01-02 03:00:00+00:00,0.0,28.291636516389218,16.09
2025-01-02 04:00:00+00:00,0.0,67.82286396550339,15.5
2025-01-02 05:00:00+00:00,0.0,111.17664392906492,14.91
2025-01-02 06:00:00+00:00,17.9,159.10086186793222,14.88
2025-01-02 07:00:00+00:00,198.18,260.3936896099767,17.57
2025-01-02 08:00:00+00:00,432.3,586.6883761928243,21.18
2025-01-02 09:00:00+00:00,647.17,781.0717471125405,25.58
2025-01-02 10:00:00+00:00,808.12,861.377146111242,30.2
2025-01-02 11:00:00+00:00,897.45,859.5814833442107,32.88
2025-01-02 12:00:00+00:00,920.12,798.1982959321404,34.5
2025-01-02 13:00:00+00:00,849.85,695.8060508545967,35.35
2025-01-02 14:00:00+00:00,707.92,505.7240877607279,35.54
2025-01-02 15:00:00+00:00,504.65,325.91387077976844,35.09
2025-01-02 16:00:00+00:00,263.6,120.5278432666315,33.78
2025-01-02 17:00:00+00:00,41.8,-73.42195155385446,28.49
2025-01-02 18:00:00+00:00,0.0,-157.33882199990614,26.04
2025-01-02 19:00:00+00:00,0.0,13.858347917360604,24.96
2025-01-02 20:00:00+00:00,0.0,26.026087785400193,23.72
2025-01-02 21:00:00+00:00,0.0,-6.57258619997593,22.44
2025-01-02 22:00:00+00:00,0.0,-29.232888498159753,21.2
2025-01-02 23:00:00+00:00,0.0,-40.542079013987376,20.02
2025-01-03 00:00:00+00:00,0.0,-39.8322502198462,18.93
2025-01-03 01:00:00+00:00,0.0,-27.262454898748274,17.95
2025-01-03 02:00:00+00:00,0.0,-3.8866469736337734,17.05
2025-01-03 03:00:00+00:00,0.0,28.699431874347106,16.29
2025-01-03 04:00:00+00:00,0.0,68.18987978766549,15.68
2025-01-03 05:00:00+00:00,0.0,111.72716766230806,15.18
2025-01-03 06:00:00+00:00,17.9,160.0116459504378,15.25
2025-01-03 07:00:00+00:00,200.68,263.9410633095904,18.24
2025-01-03 08:00:00+00:00,438.7,595.1218018083396,21.96
2025-01-03 09:00:00+00:00,647.85,791.3205220765649,26.08
2025-01-03 10:00:00+00:00,801.67,856.5157387747716,29.99
2025-01-03 11:00:00+00:00,886.0,852.6115804001952,33.56
2025-01-03 12:00:00+00:00,898.15,788.8430857802093,35.26
2025-01-03 13:00:00+00:00,827.47,677.2276381947839,36.14
2025-01-03 14:00:00+00:00,685.17,510.0424923161729,36.4
2025-01-03 15:00:00+00:00,484.05,320.5954178241558,36.01
2025-01-03 16:00:00+00:00,248.2,119.45494518404861,34.78
2025-01-03 17:00:00+00:00,38.05,-66.23821787209718,30.61
2025-01-03 18:00:00+00:00,0.0,-138.69796139396078,28.43
2025-01-03 19:00:00+00:00,0.0,22.29942257312888,26.79
2025-01-03 20:00:00+00:00,0.0,29.104942737982206,25.23
2025-01-03 21:00:00+00:00,0.0,-3.656849390577065,23.87
2025-01-03 22:00:00+00:00,0.0,-26.33754145665877,22.62
2025-01-03 23:00:00+00:00,0.0,-37.626342204588525,21.45
2025-01-04 00:00:00+00:00,0.0,-36.77378503516209,20.43
2025-01-04 01:00:00+00:00,0.0,-23.97970226718732,19.56
2025-01-04 02:00:00+00:00,0.0,-0.27765805570652446,18.82
2025-01-04 03:00:00+00:00,0.0,32.614267310742775,18.21
2025-01-04 04:00:00+00:00,0.0,72.18627429565274,17.64
2025-01-04 05:00:00+00:00,0.0,115.56044402711215,17.06
2025-01-04 06:00:00+00:00,15.48,163.7837530115482,17.1
2025-01-04 07:00:00+00:00,183.0,264.46643184684604,20.07
2025-01-04 08:00:00+00:00,409.35,576.6968386506513,23.83
2025-01-04 09:00:00+00:00,618.53,774.3108340390676,28.19
2025-01-04 10:00:00+00:00,774.03,853.7653695525207,32.43
2025-01-04 11:00:00+00:00,860.62,849.316232799493,34.91
2025-01-04 12:00:00+00:00,894.7,784.4586404288369,36.27
2025-01-04 13:00:00+00:00,825.88,702.1887876831156,36.98
2025-01-04 14:00:00+00:00,685.33,509.82109345681647,37.07
2025-01-04 15:00:00+00:00,485.27,320.7509159019943,36.57
2025-01-04 16:00:00+00:00,249.5,119.78074399830643,35.33
2025-01-04 17:00:00+00:00,39.4,-66.58773319876997,30.53
2025-01-04 18:00:00+00:00,0.0,-139.73105174801552,27.74
2025-01-04 19:00:00+00:00,0.0,20.07377964082032,26.53
2025-01-04 20:00:00+00:00,0.0,29.798194846510604,25.57
2025-01-04 21:00:00+00:00,0.0,-2.249955405622373,24.56
2025-01-04 22:00:00+00:00,0.0,-24.68597025692935,23.43
2025-01-04 23:00:00+00:00,0.0,-35.709704022186486,22.39
2025-01-05 00:00:00+00:00,0.0,-34.67363894167899,21.46
2025-01-05 01:00:00+00:00,0.0,-22.02228454898949,20.52
2025-01-05 02:00:00+00:00,0.0,1.659369894593425,19.77
2025-01-05 03:00:00+00:00,0.0,34.40856688575746,19.09
2025-01-05 04:00:00+00:00,0.0,73.83784549538215,18.45
2025-01-05 05:00:00+00:00,0.0,117.19162545894369,17.86
2025-01-05 06:00:00+00:00,14.38,164.48601304805055,17.63
2025-01-05 07:00:00+00:00,176.62,259.2106306464461,19.65
2025-01-05 08:00:00+00:00,396.92,562.9258165633335,23.3
2025-01-05 09:00:00+00:00,609.4,756.919497022448,27.04
2025-01-05 10:00:00+00:00,770.15,847.1621231872424,30.31
2025-01-05 11:00:00+00:00,862.28,847.2754299864997,33.06
2025-01-05 12:00:00+00:00,889.18,788.3845217954348,34.86
2025-01-05 13:00:00+00:00,837.28,689.1837402057471,35.77
2025-01-05 14:00:00+00:00,698.42,531.3983383507017,35.93
2025-01-05 15:00:00+00:00,499.12,323.6942176022143,35.4
2025-01-05 16:00:00+00:00,262.33,121.58050470424007,34.08
2025-01-05 17:00:00+00:00,43.47,-66.39432714741719,29.7
2025-01-05 18:00:00+00:00,0.0,-151.4673534937529,26.92
2025-01-05 19:00:00+00:00,0.0,14.166933140550071,26.14
2025-01-05 20:00:00+00:00,0.0,29.22728134536957,25.29
2025-01-05 21:00:00+00:00,0.0,-2.7189200672739418,24.33
2025-01-05 22:00:00+00:00,0.0,-25.093765614887232,23.23
2025-01-05 23:00:00+00:00,0.0,-36.40295613071487,22.05
2025-01-06 00:00:00+00:00,0.0,-35.38728081810528,21.11
2025-01-06 01:00:00+00:00,0.0,-22.409690139049474,20.33
2025-01-06 02:00:00+00:00,0.0,1.2923540724313227,19.59
2025-01-06 03:00:00+00:00,0.0,34.00077152779958,18.89
2025-01-06 04:00:00+00:00,0.0,73.38927060162848,18.23
2025-01-06 05:00:00+00:00,0.0,116.66149149359845,17.6
2025-01-06 06:00:00+00:00,12.98,163.80426991329134,17.38
2025-01-06 07:00:00+00:00,159.95,255.70402030844824,19.44
2025-01-06 08:00:00+00:00,355.7,536.7200018728249,22.69
2025-01-06 09:00:00+00:00,564.33,713.4499403158205,26.2
2025-01-06 10:00:00+00:00,727.7,830.0321241216645,29.67
2025-01-06 11:00:00+00:00,825.65,840.9237543285083,33.0
2025-01-06 12:00:00+00:00,904.1,786.6981172527355,35.01
2025-01-06 13:00:00+00:00,836.0,759.3303097611473,35.86
2025-01-06 14:00:00+00:00,695.22,512.7633578518812,35.91
2025-01-06 15:00:00+00:00,494.52,322.54813012797615,35.32
2025-01-06 16:00:00+00:00,256.73,120.60548646137143,34.0
2025-01-06 17:00:00+00:00,42.22,-67.77383280359501,29.96
2025-01-06 18:00:00+00:00,0.0,-145.08901996320455,27.51
2025-01-06 19:00:00+00:00,0.0,17.449589354124384,26.98
2025-01-06 20:00:00+00:00,0.0,30.878852545098994,26.1
2025-01-06 21:00:00+00:00,0.0,-1.6382623686855595,24.86
2025-01-06 22:00:00+00:00,0.0,-24.298564666869368,23.62
2025-01-06 23:00:00+00:00,0.0,-35.48541657530964,22.5
2025-01-07 00:00:00+00:00,0.0,-34.83675708486214,21.38
2025-01-07 01:00:00+00:00,0.0,-22.470859442743162,20.3
2025-01-07 02:00:00+00:00,0.0,0.7826098749839758,19.34
2025-01-07 03:00:00+00:00,0.0,33.24635011557749,18.52
2025-01-07 04:00:00+00:00,0.0,72.53290034991693,17.81
2025-01-07 05:00:00+00:00,0.0,115.90707008137636,17.23
2025-01-07 06:00:00+00:00,12.88,162.83094076267236,17.01
2025-01-07 07:00:00+00:00,141.93,251.46037072572372,18.71
2025-01-07 08:00:00+00:00,342.08,501.2110608266602,21.51
2025-01-07 09:00:00+00:00,552.1,705.8753261646498,24.77
2025-01-07 10:00:00+00:00,719.7,819.1623679466077,28.12
2025-01-07 11:00:00+00:00,820.97,834.9956217983319,31.2
2025-01-07 12:00:00+00:00,915.92,787.6368378733448,32.81
2025-01-07 13:00:00+00:00,851.95,777.804886317575,33.52
2025-01-07 14:00:00+00:00,708.0,516.4960116410675,33.64
2025-01-07 15:00:00+00:00,505.05,316.59146304037097,33.26
2025-01-07 16:00:00+00:00,264.73,115.68009339524083,32.21
2025-01-07 17:00:00+00:00,44.95,-73.78954001710926,27.76
2025-01-07 18:00:00+00:00,0.0,-155.952013853089,25.12
2025-01-07 19:00:00+00:00,0.0,8.719553789701635,24.38
2025-01-07 20:00:00+00:00,0.0,25.597902659544417,23.51
2025-01-07 21:00:00+00:00,0.0,-6.225960145711738,22.61
2025-01-07 22:00:00+00:00,0.0,-28.254179639060823,21.68
2025-01-07 23:00:00+00:00,0.0,-38.95167711795165,20.8
2025-01-08 00:00:00+00:00,0.0,-38.099119948525214,19.78
2025-01-08 01:00:00+00:00,0.0,-25.488545091631494,18.82
2025-01-08 02:00:00+00:00,0.0,-1.929229255435942,18.01
2025-01-08 03:00:00+00:00,0.0,30.63645982464704,17.24
2025-01-08 04:00:00+00:00,0.0,69.94339982688437,16.54
2025-01-08 05:00:00+00:00,0.0,113.13406164726275,15.87
2025-01-08 06:00:00+00:00,14.43,160.0422960615304,15.65
2025-01-08 07:00:00+00:00,180.2,249.00946505147712,17.76
2025-01-08 08:00:00+00:00,413.27,553.8933791332215,21.45
2025-01-08 09:00:00+00:00,631.65,762.8301840155194,25.32
2025-01-08 10:00:00+00:00,795.58,848.8987538424058,29.18
2025-01-08 11:00:00+00:00,888.67,849.0521074545323,32.14
2025-01-08 12:00:00+00:00,926.8,796.9488670943189,33.86
2025-01-08 13:00:00+00:00,859.12,713.9104303681512,34.73
2025-01-08 14:00:00+00:00,711.5,518.0149407054793,34.88
2025-01-08 15:00:00+00:00,502.75,316.61670904943696,34.33
2025-01-08 16:00:00+00:00,262.0,110.74790351221206,33.01
2025-01-08 17:00:00+00:00,44.88,-73.30826012936353,28.36
2025-01-08 18:00:00+00:00,0.0,-151.62826088390855,25.61
2025-01-08 19:00:00+00:00,0.0,9.969685839650083,24.95
2025-01-08 20:00:00+00:00,0.0,27.00479664449911,24.2
2025-01-08 21:00:00+00:00,0.0,-5.451148965591756,22.99
2025-01-08 22:00:00+00:00,0.0,-28.111451263775564,21.75
2025-01-08 23:00:00+00:00,0.0,-39.05362595744111,20.75
2025-01-09 00:00:00+00:00,0.0,-38.05834041272942,19.8
2025-01-09 01:00:00+00:00,0.0,-25.03997019787782,19.04
2025-01-09 02:00:00+00:00,0.0,-1.8476701838443716,18.05
2025-01-09 03:00:00+00:00,0.0,30.187884930893375,17.02
2025-01-09 04:00:00+00:00,0.0,69.2297579504581,16.19
2025-01-09 05:00:00+00:00,0.0,112.48158907453015,15.55
2025-01-09 06:00:00+00:00,14.62,159.83608330671615,15.43
2025-01-09 07:00:00+00:00,185.4,254.92923693281182,17.59
2025-01-09 08:00:00+00:00,422.7,572.1276071054245,21.26
2025-01-09 09:00:00+00:00,639.65,782.1829572048911,25.04
2025-01-09 10:00:00+00:00,801.85,858.9958848074145,28.29
2025-01-09 11:00:00+00:00,893.47,856.0753738969843,30.75
2025-01-09 12:00:00+00:00,920.28,795.1570560811836,32.51
2025-01-09 13:00:00+00:00,853.95,696.6616755819613,33.43
2025-01-09 14:00:00+00:00,713.62,516.5179563994251,33.63
2025-01-09 15:00:00+00:00,511.65,323.49522689912925,33.15
2025-01-09 16:00:00+00:00,270.52,118.6641139942134,31.92
2025-01-09 17:00:00+00:00,47.33,-73.07743598486849,27.75
2025-01-09 18:00:00+00:00,0.0,-159.9719068343332,24.98
2025-01-09 19:00:00+00:00,0.0,5.363418455411647,24.2
2025-01-09 20:00:00+00:00,0.0,25.292056141076003,23.36
2025-01-09 21:00:00+00:00,0.0,-6.796873646852774,22.33
2025-01-09 22:00:00+00:00,0.0,-29.212498730261842,21.21
2025-01-09 23:00:00+00:00,0.0,-40.07311435233581,20.25
2025-01-10 00:00:00+00:00,0.0,-38.87393112864518,19.4
2025-01-10 01:00:00+00:00,0.0,-25.65166323481465,18.74
2025-01-10 02:00:00+00:00,0.0,-2.0107883270275266,17.97
2025-01-10 03:00:00+00:00,0.0,30.53451098515758,17.19
2025-01-10 04:00:00+00:00,0.0,69.75989191580334,16.45
2025-01-10 05:00:00+00:00,0.0,112.9709435040796,15.79
2025-01-10 06:00:00+00:00,13.5,160.19202850043632,15.59
2025-01-10 07:00:00+00:00,175.23,254.0776577176993,17.59
2025-01-10 08:00:00+00:00,400.0,560.0153365333033,21.32
2025-01-10 09:00:00+00:00,616.0,762.7733448540266,25.19
2025-01-10 10:00:00+00:00,778.83,854.1911311295111,28.71
2025-01-10 11:00:00+00:00,871.53,852.9052101698863,31.04
2025-01-10 12:00:00+00:00,917.25,790.6230468261681,32.6
2025-01-10 13:00:00+00:00,850.3,718.9049275008329,33.43
2025-01-10 14:00:00+00:00,710.72,515.148337212079,33.59
2025-01-10 15:00:00+00:00,510.52,325.18110474217286,33.16
2025-01-10 16:00:00+00:00,271.92,122.14250812181862,32.01
2025-01-10 17:00:00+00:00,49.03,-68.82729644280175,27.93
2025-01-10 18:00:00+00:00,0.0,-158.7141341867626,25.22
2025-01-10 19:00:00+00:00,0.0,4.0031442697259365,24.58
2025-01-10 20:00:00+00:00,0.0,26.6785603581328,24.04
2025-01-10 21:00:00+00:00,0.0,-5.328810358204393,23.05
2025-01-10 22:00:00+00:00,0.0,-27.846384281102942,21.88
2025-01-10 23:00:00+00:00,0.0,-38.80894874266639,20.87
2025-01-11 00:00:00+00:00,0.0,-37.65054505477153,20.0
2025-01-11 01:00:00+00:00,0.0,-24.99919066208203,19.06
2025-01-11 02:00:00+00:00,0.0,-1.5826032011717501,18.18
2025-01-11 03:00:00+00:00,0.0,30.94230634311546,17.39
2025-01-11 04:00:00+00:00,0.0,70.24924634535279,16.69
2025-01-11 05:00:00+00:00,0.0,113.46029793362906,16.03
2025-01-11 06:00:00+00:00,12.05,160.30235906028932,15.73
2025-01-11 07:00:00+00:00,162.6,250.37308211470238,17.61
2025-01-11 08:00:00+00:00,365.48,538.3731075139951,20.76
2025-01-11 09:00:00+00:00,578.97,721.2856162358491,24.04
2025-01-11 10:00:00+00:00,743.28,836.3801336036344,27.47
2025-01-11 11:00:00+00:00,840.25,842.3891209067915,30.67
2025-01-11 12:00:00+00:00,919.45,788.2040037260344,32.55
2025-01-11 13:00:00+00:00,852.78,761.0731602723558,33.52
2025-01-11 14:00:00+00:00,712.72,515.9033347202602,33.73
2025-01-11 15:00:00+00:00,511.42,325.1273853895327,33.29
2025-01-11 16:00:00+00:00,271.08,121.20761780484304,32.02
2025-01-11 17:00:00+00:00,49.15,-70.79758966478354,28.0
2025-01-11 18:00:00+00:00,0.0,-157.0933882644181,25.41
2025-01-11 19:00:00+00:00,0.0,4.321397023202991,24.81
2025-01-11 20:00:00+00:00,0.0,26.698950126030695,24.05
2025-01-11 21:00:00+00:00,0.0,-5.695826180366481,22.87
2025-01-11 22:00:00+00:00,0.0,-28.13184103167346,21.74
2025-01-11 23:00:00+00:00,0.0,-39.52259061909268,20.52
2025-01-12 00:00:00+00:00,0.0,-38.7923720570536,19.44
2025-01-12 01:00:00+00:00,0.0,-26.202186968057788,18.47
2025-01-12 02:00:00+00:00,0.0,-2.7448199713517027,17.61
2025-01-12 03:00:00+00:00,0.0,29.780089572935495,16.82
2025-01-12 04:00:00+00:00,0.0,69.06663980727492,16.11
2025-01-12 05:00:00+00:00,0.0,112.44080953873436,15.53
2025-01-12 06:00:00+00:00,12.18,159.50471968723724,15.45
2025-01-12 07:00:00+00:00,163.68,248.73417002062519,17.68
2025-01-12 08:00:00+00:00,373.02,534.7436459638853,20.92
2025-01-12 09:00:00+00:00,586.3,726.161453364046,24.44
2025-01-12 10:00:00+00:00,749.67,833.3677849058978,28.02
2025-01-12 11:00:00+00:00,844.55,839.2780728346406,31.4
2025-01-12 12:00:00+00:00,923.78,788.4429500224597,33.3
2025-01-12 13:00:00+00:00,857.03,763.7399196770284,34.13
2025-01-12 14:00:00+00:00,715.75,518.2976778803155,34.32
2025-01-12 15:00:00+00:00,513.1,325.53495946509736,33.83
2025-01-12 16:00:00+00:00,272.3,121.09313004464155,32.67
2025-01-12 17:00:00+00:00,50.22,-69.60743365700523,28.72
2025-01-12 18:00:00+00:00,0.0,-155.64877208615837,26.09
2025-01-12 19:00:00+00:00,0.0,3.6300217480461754,25.13
2025-01-12 20:00:00+00:00,0.0,27.290253395069627,24.34
2025-01-12 21:00:00+00:00,0.0,-4.757896857063358,23.33
2025-01-12 22:00:00+00:00,0.0,-27.601707066328217,22.0
2025-01-12 23:00:00+00:00,0.0,-39.01284642164532,20.77
2025-01-13 00:00:00+00:00,0.0,-38.24184832381047,19.71
2025-01-13 01:00:00+00:00,0.0,-25.570104163223064,18.78
2025-01-13 02:00:00+00:00,0.0,-2.1942962381085636,17.88
2025-01-13 03:00:00+00:00,0.0,30.269444002484946,17.06
2025-01-13 04:00:00+00:00,0.0,69.69872261210965,16.42
2025-01-13 05:00:00+00:00,0.0,113.15445141516065,15.88
2025-01-13 06:00:00+00:00,12.73,160.38141708608563,15.87
2025-01-13 07:00:00+00:00,173.18,250.49532235368946,18.06
2025-01-13 08:00:00+00:00,403.27,550.8810173701748,21.67
2025-01-13 09:00:00+00:00,621.9,762.1925220158795,25.35
2025-01-13 10:00:00+00:00,787.55,850.8371738122386,28.78
2025-01-13 11:00:00+00:00,882.47,852.3765651704097,31.81
2025-01-13 12:00:00+00:00,921.53,798.4973820932677,33.59
2025-01-13 13:00:00+00:00,856.65,714.0877773328896,34.45
2025-01-13 14:00:00+00:00,718.62,521.746149838274,34.67
2025-01-13 15:00:00+00:00,519.67,331.4377572348204,34.27
2025-01-13 16:00:00+00:00,281.52,128.52506811516005,33.2
2025-01-13 17:00:00+00:00,54.3,-62.70328627745951,29.35
2025-01-13 18:00:00+00:00,0.0,-160.55264017515967,26.39
2025-01-13 19:00:00+00:00,0.0,-1.3310649867042486,25.21
2025-01-13 20:00:00+00:00,0.0,27.371812466661197,24.38
2025-01-13 21:00:00+00:00,0.0,-4.350101499105463,23.53
2025-01-13 22:00:00+00:00,0.0,-26.2559823850672,22.66
2025-01-13 23:00:00+00:00,0.0,-36.973869631855905,21.77
2025-01-14 00:00:00+00:00,0.0,-35.91741478345054,20.85
2025-01-14 01:00:00+00:00,0.0,-23.42917853394418,19.83
2025-01-14 02:00:00+00:00,0.0,-0.27765805570652446,18.82
2025-01-14 03:00:00+00:00,0.0,32.084133345397525,17.95
2025-01-14 04:00:00+00:00,0.0,71.35029381183907,17.23
2025-01-14 05:00:00+00:00,0.0,114.7244635432985,16.65
2025-01-14 06:00:00+00:00,13.73,162.13937752236887,16.69
2025-01-14 07:00:00+00:00,184.75,255.5672219403896,19.09
2025-01-14 08:00:00+00:00,421.77,574.1819206492687,22.96
2025-01-14 09:00:00+00:00,641.38,784.4355313444199,27.17
2025-01-14 10:00:00+00:00,805.33,867.3314862972426,31.16
2025-01-14 11:00:00+00:00,898.6,863.8350390545086,33.56
2025-01-14 12:00:00+00:00,909.3,802.7049718980375,35.02
2025-01-14 13:00:00+00:00,844.53,678.3248477175518,35.79
2025-01-14 14:00:00+00:00,707.78,522.0896325159952,35.92
2025-01-14 15:00:00+00:00,511.9,333.96098546758424,35.44
2025-01-14 16:00:00+00:00,274.0,134.27530130705355,34.3
2025-01-14 17:00:00+00:00,53.4,-62.17882248687698,29.99
2025-01-14 18:00:00+00:00,0.0,-150.93686175141724,27.13
2025-01-14 19:00:00+00:00,0.0,1.8382511143940121,26.21
2025-01-14 20:00:00+00:00,0.0,29.4515687922464,25.4
2025-01-14 21:00:00+00:00,0.0,-2.5354121561928906,24.42
2025-01-14 22:00:00+00:00,0.0,-24.849088400112507,23.35
2025-01-14 23:00:00+00:00,0.0,-35.91360170116542,22.29
2025-01-15 00:00:00+00:00,0.0,-34.91831615645371,21.34
2025-01-15 01:00:00+00:00,0.0,-22.32813106745789,20.37
2025-01-15 02:00:00+00:00,0.0,1.1904052329418562,19.54
2025-01-15 03:00:00+00:00,0.0,33.79687384882063,18.79
2025-01-15 04:00:00+00:00,0.0,73.22615245844533,18.15
2025-01-15 05:00:00+00:00,0.0,116.62071195780265,17.58
2025-01-15 06:00:00+00:00,13.52,164.27354767874812,17.66
2025-01-15 07:00:00+00:00,168.4,260.2246273533832,20.64
2025-01-15 08:00:00+00:00,366.05,556.0345339174945,24.43
2025-01-15 09:00:00+00:00,576.7,729.1952794041192,29.13
2025-01-15 10:00:00+00:00,793.72,846.3433705557557,32.33
2025-01-15 11:00:00+00:00,894.25,932.1699292057249,34.46
2025-01-15 12:00:00+00:00,864.65,810.5805541779532,35.84
2025-01-15 13:00:00+00:00,817.22,616.793546630072,36.41
2025-01-15 14:00:00+00:00,703.25,536.8800740556644,36.41
2025-01-15 15:00:00+00:00,477.45,361.0670115584644,35.81
2025-01-15 16:00:00+00:00,250.02,88.15642713695432,34.58
2025-01-15 17:00:00+00:00,50.12,-54.24576587467246,30.21
2025-01-15 18:00:00+00:00,0.0,-124.81792939998499,27.56
2025-01-15 19:00:00+00:00,0.0,7.446162994377104,26.94
2025-01-15 20:00:00+00:00,0.0,31.307037670954763,26.31
2025-01-15 21:00:00+00:00,0.0,-0.5983842058929554,25.37
2025-01-15 22:00:00+00:00,0.0,-22.95283998560835,24.28
2025-01-15 23:00:00+00:00,0.0,-34.07852259035495,23.19
2025-01-16 00:00:00+00:00,0.0,-33.083237045643244,22.24
2025-01-16 01:00:00+00:00,0.0,-20.207595206076903,21.41
2025-01-16 02:00:00+00:00,0.0,3.392500165914427,20.62
2025-01-16 03:00:00+00:00,0.0,36.060138085486884,19.9
2025-01-16 04:00:00+00:00,0.0,75.4486371593158,19.24
2025-01-16 05:00:00+00:00,0.0,118.78202735497943,18.64
2025-01-16 06:00:00+00:00,13.12,165.99423155720746,18.52
2025-01-16 07:00:00+00:00,172.3,257.66487771307743,20.93
2025-01-16 08:00:00+00:00,401.52,554.4365713620052,24.83
2025-01-16 09:00:00+00:00,627.62,767.1680210695142,29.26
2025-01-16 10:00:00+00:00,790.95,876.3765233906133,32.68
2025-01-16 11:00:00+00:00,882.97,864.4196903405674,34.95
2025-01-16 12:00:00+00:00,870.53,791.6376734209445,36.49
2025-01-16 13:00:00+00:00,829.4,637.285162129823,37.32
2025-01-16 14:00:00+00:00,691.12,549.1125853284796,37.5
2025-01-16 15:00:00+00:00,494.3,324.8213032405256,37.02
2025-01-16 16:00:00+00:00,257.85,127.23432525717709,35.83
2025-01-16 17:00:00+00:00,50.8,-61.97926281072711,31.34
2025-01-16 18:00:00+00:00,0.0,-131.6429946290224,28.54
2025-01-16 19:00:00+00:00,0.0,7.958243297213727,27.61
2025-01-16 20:00:00+00:00,0.0,32.16340792266632,26.73
2025-01-16 21:00:00+00:00,0.0,0.339545117410168,25.83
2025-01-16 22:00:00+00:00,0.0,-21.7702334475305,24.86
2025-01-16 23:00:00+00:00,0.0,-32.630849069604466,23.9
2025-01-17 00:00:00+00:00,0.0,-31.615173756994864,22.96
2025-01-17 01:00:00+00:00,0.0,-18.94342959640747,22.03
2025-01-17 02:00:00+00:00,0.0,4.411988560809135,21.12
2025-01-17 03:00:00+00:00,0.0,36.977677640892125,20.35
2025-01-17 04:00:00+00:00,0.0,76.42734601841471,19.72
2025-01-17 05:00:00+00:00,0.0,119.86268505356782,19.17
2025-01-17 06:00:00+00:00,12.4,167.64442699251717,19.36
2025-01-17 07:00:00+00:00,170.1,260.32418476518376,22.46
2025-01-17 08:00:00+00:00,398.15,560.2678186765817,26.13
2025-01-17 09:00:00+00:00,612.4,774.4134340995427,30.01
2025-01-17 10:00:00+00:00,774.45,859.6748177394039,33.72
2025-01-17 11:00:00+00:00,867.1,861.0192360965378,36.8
2025-01-17 12:00:00+00:00,895.45,793.2400829583777,38.23
2025-01-17 13:00:00+00:00,831.1,699.6875376443458,39.05
2025-01-17 14:00:00+00:00,692.25,522.216897414867,39.35
2025-01-17 15:00:00+00:00,493.33,331.09880039831546,39.03
2025-01-17 16:00:00+00:00,259.95,129.9203530761155,37.95
2025-01-17 17:00:00+00:00,50.67,-53.353532121188664,33.39
2025-01-17 18:00:00+00:00,0.0,-130.08987298034728,30.69
2025-01-17 19:00:00+00:00,0.0,12.546094164912503,29.78
2025-01-17 20:00:00+00:00,0.0,35.79278660849148,28.51
2025-01-17 21:00:00+00:00,0.0,2.9290456404427374,27.1
2025-01-17 22:00:00+00:00,0.0,-19.792425961434773,25.83
2025-01-17 23:00:00+00:00,0.0,-30.469533672427687,24.96
2025-01-18 00:00:00+00:00,0.0,-28.821775554983375,24.33
2025-01-18 01:00:00+00:00,0.0,-15.517948589561257,23.71
2025-01-18 02:00:00+00:00,0.0,8.061757014532176,22.91
2025-01-18 03:00:00+00:00,0.0,40.19926096875939,21.93
2025-01-18 04:00:00+00:00,0.0,79.26152375622199,21.11
2025-01-18 05:00:00+00:00,0.0,122.3706265050088,20.4
2025-01-18 06:00:00+00:00,11.68,169.65238173129404,20.4
2025-01-18 07:00:00+00:00,163.9,259.72563575609865,22.86
2025-01-18 08:00:00+00:00,390.3,552.0009510496667,26.41
2025-01-18 09:00:00+00:00,607.38,769.2946843970979,30.57
